#,0,2,61,62,63,64,66,67,68,69,70,71,72,73,99,103,104,1,6,7,3,15,16,4,5,701,702,703,704,705,999,710,711,901,902,903,904,905,906,907,908,909,910,921,922,923,924,95,96,501,502,503,504,14,8,9,31,38,39,40,10,11,12,13,101,21,22,23,24,25,26,27,28,29,30,601,602,603,611,612,613,614,615,604,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,32,33,34,35,36,81,82,83,84,85,86,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,51367,51368,51369,50084,50085,50086,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,98,37,91,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230
10601,震山步,1,102,1,20,0.1,3,0,4,5|6,髀关,絶骨,肉身筋骨,20,（暂無说明）,433,5433,1,2,1,6,1,0,1,1,0,0,0,0,0,120,602&0.65|61&1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,0,0,999,0,0,1,100,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10602,鉄橋功,2,102,1,30,0.2,6,0,4,1,腰骨,季胁,肉身筋骨,50,（暂無说明）,434,5434,1,2,1,6,1,0,1,2,0,0,0,0,0,120,602&1|61&1.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,0,0,999,0,0,1,50,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10603,横江鎖,3,102,2,40,0.3,11,0,3,1|5|6,膝解,膻中,肉身筋骨,95,（暂無说明）,435,5435,1,2,2,6,1,0,1,3,0,0,0,0,0,120,602&1.5|61&1.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,0,0,999,0,0,2,210,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10604,獅子奮迅,4,102,2,50,0.4,18,0,3,0|1|5|6,肩胛,伏兔,肉身筋骨,155,（暂無说明）,436,5436,1,2,3,6,1,0,1,4,0,0,0,0,0,120,602&2|61&1.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,0,0,999,0,0,3,130,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10701,五鬼步,1,102,1,20,0.1,3,1,5,5|6,出礼不畏,逃水之夷,行止方位,20,（暂無说明）,437,5437,1,2,1,7,1,0,2,1,0,0,0,0,0,120,602&0.5|63&0.3|65&0.7|505&0.55|516&0.55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,60,0,999,0,0,1,120,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10702,御風符,2,102,1,30,0.2,6,1,4,5|6,東辰以明,出于幽谷,行止方位,50,（暂無说明）,438,5438,1,2,1,7,1,0,2,2,0,0,0,0,0,120,602&0.75|63&0.35|65&0.8|505&0.8|516&0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,3,100,0,999,0,0,1,70,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10703,大弥羅步,3,102,2,40,0.3,11,0,4,5|6,陽魁,陽魒,行止方位,95,（暂無说明）,439,5439,1,2,2,7,1,0,0,3,0,0,0,0,0,120,602&1.15|65&0.95|66&0.35|505&1.25|516&1.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,5,50,0,999,0,0,2,230,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10704,興雲起雾法,4,102,2,50,0.4,18,1,3,7,霊通,神応,心意神识,155,（暂無说明）,440,5440,1,2,2,7,1,0,2,4,0,0,0,0,0,120,602&1.5|64&0.35|65&1.1|505&1.65|516&1.65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,100,0,999,0,0,2,80,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10705,仙蹤步,5,102,3,60,0.5,27,1,3,5|6,陰贪,陰破,行止方位,230,（暂無说明）,441,5441,1,2,2,7,1,1,2,5,0,0,0,0,0,120,602&1.9|63&0.4|65&1.2|505&2.1|516&2.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,70,0,999,0,0,2,30,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10706,万里神行咒,6,102,3,70,0.6,38,1,2,5|6,赤子扶扶,大達無畛,行止方位,320,（暂無说明）,442,5442,1,2,3,7,1,1,2,6,0,0,0,0,0,120,602&2.3|65&1.35|66&0.4|505&2.5|516&2.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,9,100,0,999,0,0,3,550,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10707,凌六虚,7,102,4,80,0.7,51,1,1,7,形解,神消,心意神识,425,（暂無说明）,443,5443,1,2,3,7,1,1,0,7,0,0,0,0,0,120,602&2.65|64&0.45|65&1.45|505&2.95|516&2.95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,100,0,999,0,0,3,100,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10801,梅点头,1,102,1,20,0.1,3,0,5,5|6,甲寅隐癸,戊土行子,行止方位,20,（暂無说明）,444,5444,1,2,1,8,1,0,3,1,0,0,0,0,0,120,602&0.65|63&0.65|64&0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,3,70,0,999,0,0,1,40,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10802,上玉阁,2,102,1,30,0.2,6,1,4,5|6,甲申隐庚,壬水行辰,行止方位,50,（暂無说明）,445,5445,1,2,1,8,1,0,3,2,0,0,0,0,0,120,602&1|63&0.75|64&0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,60,0,999,0,0,1,60,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10803,别離步,3,102,2,40,0.3,11,1,3,5|6,子居母舍,月入雷門,行止方位,95,（暂無说明）,446,5446,1,2,2,8,1,0,3,3,0,0,0,0,0,120,602&1.5|63&0.8|65&0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,10,70,0,999,0,0,2,50,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10804,望霞八步,4,102,2,50,0.4,18,1,2,5|6,朱雀投江,玉兔当陽,行止方位,155,（暂無说明）,447,5447,1,2,2,8,1,0,3,4,0,0,0,0,0,120,602&2|63&0.9|65&0.55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,100,0,999,0,0,2,100,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10805,嫦娥奔月,5,102,3,60,0.5,27,1,2,1|5|6,甲辰隐壬,辛金行午,行止方位,230,（暂無说明）,448,5448,1,2,2,8,1,1,3,5,0,0,0,0,0,120,602&2.5|63&1.2|64&0.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,70,0,999,0,0,2,130,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10806,姑射踏雪,6,102,3,70,0.6,38,1,2,5|6,甲子隐戊,癸水行寅,行止方位,320,（暂無说明）,449,5449,1,2,2,8,1,1,3,6,0,0,0,0,0,120,602&3|63&1.3|64&0.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,70,0,999,0,0,2,140,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10807,青女履冰,7,102,4,80,0.7,51,1,1,1|5|6,陰骨穴,照海穴,奇経八脈,425,（暂無说明）,450,5450,1,2,3,8,1,1,3,7,0,0,0,0,0,120,602&3.5|63&1.4|64&0.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,80,0,999,0,0,3,20,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10808,洛神凌波,8,102,4,90,0.8,66,1,1,1|5|6,带脈穴,筑宾穴,奇経八脈,545,（暂無说明）,451,5451,1,2,3,8,1,1,3,8,0,0,0,0,0,120,602&4|63&1.5|65&0.55,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,14,100,0,999,0,0,3,150,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10809,羽衣功,9,102,5,100,0.9,83,1,1,9,公孙穴,幽門穴,奇経八脈,680,（暂無说明）,452,5452,1,2,3,8,1,1,3,9,0,0,0,0,0,120,602&4.5|63&1.6|64&0.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,12,100,0,999,0,0,3,100,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10901,木履功,1,102,1,20,0.1,3,0,5,5|6,削趾,定踝,先天体质,20,（暂無说明）,453,5453,1,2,1,9,1,0,4,1,0,0,0,0,0,120,602&0.45|62&0.7|65&0.3|507&0.65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,3,0,0,999,0,0,1,100,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10902,驭车篇,2,102,1,30,0.2,6,0,5,5|6,足踠,京骨,肉身筋骨,50,（暂無说明）,454,5454,1,2,1,9,1,0,0,2,0,0,0,0,0,120,602&0.65|62&0.8|65&0.35|507&1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,0,0,999,0,0,1,90,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10903,八方诸式,3,102,2,40,0.3,11,0,5,5|6,艮西北,兑東南,行止方位,95,（暂無说明）,455,5455,1,2,2,9,1,0,0,3,0,0,0,0,0,120,602&1|62&0.9|65&0.4|507&1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,20,0,999,0,0,2,160,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10904,虎丘试剣,4,102,2,50,0.4,18,0,4,5|6,坎西,離東,行止方位,155,（暂無说明）,456,5456,1,2,2,9,1,0,4,4,0,0,0,0,0,120,602&1.35|62&1|65&0.45|507&2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,4,20,0,999,0,0,2,40,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
10905,乘竜術,5,102,3,60,0.5,27,0,4,9,肩鎖,铸脊,先天体质,230,（暂無说明）,457,5457,1,2,3,9,1,1,4,5,0,0,0,0,0,120,602&1.7|62&1.1|65&0.5|507&2.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,30,0,999,0,0,3,80,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11001,草上飛,1,102,1,20,0.1,3,1,4,5|6,梁丘穴,陷谷穴,十二正経,20,（暂無说明）,458,5458,1,2,1,10,1,0,0,1,0,0,0,0,0,120,602&0.65|62&0.25|63&0.5|64&0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,60,0,999,0,0,1,90,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11002,危崖懸壶,2,102,1,30,0.2,6,0,3,1|5|6,下横,然骨,肉身筋骨,50,（暂無说明）,459,5459,1,2,1,10,1,0,5,2,0,0,0,0,0,120,602&1|62&0.3|63&0.55|64&0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,3,20,0,999,0,0,1,190,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11003,沙棠踏水,3,102,2,40,0.3,11,0,4,5|6,山風蛊,天泽履,行止方位,95,（暂無说明）,460,5460,1,2,2,10,1,0,5,3,0,0,0,0,0,120,602&1.5|62&0.35|63&0.6|64&0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,2,30,0,999,0,0,2,160,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11004,柴山一线天,4,102,2,50,0.4,18,1,3,1,休門,死門,行止方位,155,（暂無说明）,461,5461,1,2,2,10,1,0,5,4,0,0,0,0,0,120,602&2|62&0.4|63&0.65|64&0.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,40,0,999,0,0,2,240,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11005,青蛟闹海功,5,102,3,60,0.5,27,1,2,9,地火明夷,天雷無妄,行止方位,230,（暂無说明）,462,5462,1,2,3,10,1,0,5,5,0,0,0,0,0,120,602&2.5|62&0.45|63&0.7|64&0.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,2,50,0,999,0,0,3,140,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0,0,0,0,0,0,0,76,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11101,陷石脚,1,102,1,20,0.1,3,0,4,5|6,踝骨,髀陰,肉身筋骨,20,（暂無说明）,463,5463,1,2,1,11,1,0,1,1,0,0,0,0,0,120,602&0.55|62&0.55|66&0.45|514&0.55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,0,0,0,999,0,0,1,200,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
11102,大定脚,2,102,1,30,0.2,6,0,5,5|6,骶端,本节,肉身筋骨,50,（暂無说明）,464,5464,1,2,1,11,1,0,1,2,0,0,0,0,0,120,602&0.8|62&0.6|66&0.55|514&0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_006,0,0,0,0,0,3,0,0,999,0,0,1,170,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
